"affy_hg_u95av2"	"entrezgene"
"36627_at"	8404
"40036_at"	4116
"37778_at"	22944
"1132_s_at"	5916
"1587_at"	5916
"1663_at"	5916
"39832_at"	51593
"38284_at"	9757
"41741_at"	5935
"39504_at"	57165
"36057_at"	9823
"37411_at"	147040
"32398_s_at"	7804
"40012_at"	7804
"32039_at"	8546
"37741_at"	5831
"36103_at"	6348
"36103_at"	101060267
"39324_at"	80055
"981_at"	4173
"35139_at"	57209
"32108_at"	6697
"1020_s_at"	10519
"31884_at"	27030
"33334_at"	27030
"33046_f_at"	2016
"33812_at"	8728
"214_at"	4487
"215_g_at"	4487
"40199_at"	4487
"36674_at"	6351
"36674_at"	101060278
"41675_at"	9892
"40410_at"	11258
"2023_g_at"	208
"40972_at"	208
"41640_at"	54432
"39698_at"	84525
"592_at"	5702
"40710_at"	1047
"38282_at"	8751
"31966_at"	1733
"39444_at"	23451
"31708_at"	6156
"38527_at"	4841
"41468_at"	NA
"36032_at"	51668
"549_at"	5917
"37201_at"	3700
"40115_at"	509
"32138_at"	1759
"35732_at"	115353
"41468_at"	445347
"39179_at"	5553
"37720_at"	3329
"1523_g_at"	8711
"38922_at"	8711
"39947_at"	1945
"36004_at"	8517
"39353_at"	3336
"34573_at"	1944
"898_s_at"	1944
"32019_at"	84033
"36928_at"	7705
"34573_at"	NA
"898_s_at"	NA
"31904_at"	5138
"41341_at"	8482
"33882_at"	26056
"40425_at"	1942
"1294_at"	7318
"39033_at"	9528
"36462_at"	10322
"32173_at"	10247
"39179_at"	NA
"38698_at"	25843
"38698_at"	100529241
"38256_s_at"	25983
"38255_at"	25983
"1219_at"	3660
"1220_g_at"	3660
"38262_at"	129642
"41071_at"	6691
"37542_at"	10184
"40835_at"	64852
"33334_at"	97
"38784_g_at"	200185
"39069_at"	165
"33879_at"	10280
"39228_at"	9147
"1524_at"	5891
"41389_s_at"	5891
"38513_at"	10940
"40955_at"	53635
"37795_at"	411
"32299_at"	10141
"39722_at"	149603
"38720_at"	10574
"37750_at"	7336
"1685_at"	5867
"1686_g_at"	5867
"39244_at"	5867
"621_at"	5867
"1685_at"	10638
"1686_g_at"	10638
"39244_at"	10638
"621_at"	10638
"36103_at"	6349
"36103_at"	414062
"1182_at"	5334
"34601_at"	7587
"1085_s_at"	5336
"37180_at"	5336
"36143_at"	836
"31737_at"	58
"36872_at"	10776
"32079_at"	23303
"38784_g_at"	4582
"38783_at"	4582
"927_s_at"	4582
"700_s_at"	4582
"1083_s_at"	4582
"41708_at"	23314
"32405_at"	26027
"39390_at"	55746
"35710_s_at"	201254
"34029_at"	1758
"35843_at"	91754
"727_at"	64743
"41078_at"	23144
"38316_at"	10840
"35458_r_at"	23456
"33291_at"	10125
"39965_at"	5881
"32670_at"	7059
"35186_at"	27097
"37106_at"	6940
"1825_at"	8826
"35273_at"	64210
"40032_at"	9816
"38953_at"	10293
"39223_at"	374977
"31342_at"	2590
"40890_at"	4580
"36664_at"	2592
"35131_at"	3381
"36674_at"	9560
"36674_at"	388372
"32429_f_at"	7582
"34819_at"	8763
"33394_at"	55308
"33393_at"	55308
"38288_at"	6591
"38390_at"	22796
"32632_g_at"	2629
"32631_at"	2629
"40889_at"	2629
"41508_at"	1961
"35494_at"	79646
"684_at"	183
"40935_at"	84975
"40249_at"	43
"32179_s_at"	8773
"32178_r_at"	8773
"35519_at"	55001
"39746_at"	5431
"33152_at"	382
"32477_at"	10753
"41444_at"	5609
"36658_at"	1718
"33740_at"	10712
"38709_at"	9790
"36508_at"	2239
"38344_at"	7840
"38343_at"	7840
"37924_g_at"	55937
"37925_r_at"	55937
"32799_at"	10067
"41705_at"	5986
"32142_at"	6788
"37599_at"	316
"1788_s_at"	1846
"35324_at"	6586
"38128_at"	9027
"38128_at"	51471
"1745_at"	5979
"1823_g_at"	5979
"160028_s_at"	5979
"1822_at"	5979
"35847_at"	23358
"646_s_at"	1196
"36128_at"	10972
"35754_at"	10972
"33862_at"	8613
"38511_at"	57711
"41053_at"	57827
"39727_at"	8446
"186_at"	5563
"37077_at"	5313
"40108_at"	9689
"41023_at"	731
"34342_s_at"	6696
"2092_s_at"	6696
"36190_at"	1039
"34967_at"	1039
"31745_at"	4584
"31745_at"	100134216
"33976_at"	3175
"37325_at"	2224
"36304_at"	732
"40608_at"	552889
"39401_at"	552889
"36115_at"	1198
"292_s_at"	1195
"32833_at"	1195
"39392_at"	8443
"34193_at"	10752
"33636_at"	1485
"33637_g_at"	1485
"33636_at"	246100
"33637_g_at"	246100
"33637_g_at"	30848
"34009_at"	30848
"34264_at"	23623
"37201_at"	389125
"39350_at"	2719
"1470_at"	5425
"35436_at"	2801
"41051_at"	7257
"37491_at"	6872
"112_g_at"	6872
"40511_at"	2625
"41286_at"	4070
"291_s_at"	4070
"1817_at"	9700
"38158_at"	9700
"39391_at"	10617
"1915_s_at"	2353
"1916_s_at"	2353
"2094_s_at"	2353
"33708_at"	8501
"32583_at"	3725
"39943_at"	4999
"1354_at"	4915
"1355_g_at"	4915
"33182_at"	4915
"36042_at"	4915
"38280_s_at"	4915
"33836_at"	613037
"40951_at"	613037
"33836_at"	100132247
"40951_at"	100132247
"40272_at"	1400
"1197_at"	72
"32143_at"	116039
"38847_at"	9833
"38981_at"	4709
"778_s_at"	6755
"33988_at"	7009
"33989_f_at"	7009
"37252_at"	6618
"501_g_at"	1573
"500_at"	1573
"39603_at"	27185
"32857_at"	6655
"304_at"	6655
"305_g_at"	6655
"469_at"	1949
"410_s_at"	1460
"40006_at"	6483
"40836_s_at"	256364
"37335_at"	1716
"38559_at"	200424
"34474_at"	100526772
"41664_at"	10469
"32851_at"	10659
"704_at"	4774
"32746_at"	8837
"1868_g_at"	8837
"1867_at"	8837
"37594_at"	635
"34474_at"	375346
"2062_at"	3490
"40601_at"	83941
"39942_at"	10538
"37529_at"	8912
"38798_s_at"	8906
"38799_at"	8906
"38429_at"	2194
"35648_at"	26053
"1356_at"	7818
"40413_at"	7818
"39650_s_at"	80003
"40082_at"	2180
"39999_at"	843
"1326_at"	843
"1766_g_at"	843
"1765_at"	843
"38145_at"	10207
"34220_at"	51460
"410_s_at"	NA
"40074_at"	10797
"37552_at"	3775
"41797_at"	285755
"35079_at"	27255
"39779_at"	6894
"36198_at"	9804
"33775_s_at"	841
"31491_s_at"	841
"33774_at"	841
"34383_at"	7398
"38146_at"	9705
"33234_at"	23029
"33233_at"	23029
"36662_at"	58498
"36144_at"	23208
"34494_at"	9509
"38331_at"	6016
"41010_at"	9456
"34829_at"	1736
"34829_at"	677835
"34829_at"	100847052
"40027_at"	27109
"40026_g_at"	27109
"40025_at"	27109
"33885_at"	22889
"1317_at"	4486
"1817_at"	5204
"40669_at"	5873
"809_at"	5873
"40064_at"	66008
"33234_at"	51742
"40505_at"	9246
"795_s_at"	8814
"38071_at"	3185
"40099_at"	9181
"40101_g_at"	9181
"39507_at"	8473
"38614_s_at"	8473
"35296_at"	9453
"39384_at"	1994
"36664_at"	3590
"496_s_at"	3590
"35159_at"	6905
"39775_at"	710
"36151_at"	23646
"36147_at"	6746
"38612_at"	10099
"34826_at"	6389
"36703_at"	6370
"34503_at"	284001
"39666_at"	2786
"37807_at"	2645
"34875_r_at"	9821
"41798_at"	6610
"38797_at"	23516
"38501_s_at"	23421
"40676_at"	23421
"32267_at"	25850
"314_at"	9488
"34170_s_at"	5311
"38120_at"	5311
"34206_at"	116985
"33143_s_at"	9123
"35695_at"	1130
"35696_s_at"	1130
"38178_at"	3294
"34226_at"	11183
"32210_at"	5236
"35164_at"	7466
"213_at"	4919
"34192_at"	157680
"35366_at"	4811
"32704_at"	1794
"38125_at"	5054
"672_at"	5054
"37377_i_at"	4000
"37378_r_at"	4000
"33811_at"	9236
"32083_at"	7107
"36498_at"	1174
"39682_at"	6338
"37640_at"	3251
"41594_at"	3716
"34877_at"	3716
"1457_at"	3716
"32969_r_at"	7425
"35024_at"	4986
"1810_s_at"	5580
"32046_at"	5580
"41386_i_at"	23135
"41387_r_at"	23135
"32331_at"	205
"32331_at"	100507855
"41256_at"	1936
"32091_at"	9673
"40948_at"	6094
"33742_f_at"	51606
"33741_at"	51606
"31367_at"	23093
"37836_at"	23093
"36253_at"	100527963
"36022_at"	9829
"33222_at"	8324
"39126_at"	11243
"36253_at"	11243
"39126_at"	100527963
"38919_at"	22832
"36253_at"	632
"34594_at"	9712
"34594_at"	100507213
"33293_at"	23017
"457_s_at"	7341
"155_s_at"	7341
"1846_at"	3964
"41613_at"	9895
"34266_at"	3953
"34267_r_at"	3953
"41517_g_at"	10652
"41516_at"	10652
"33829_at"	54741
"33830_at"	54741
"36244_at"	8187
"32822_at"	291
"31864_at"	10200
"34868_at"	23381
"39998_at"	659
"35179_at"	26229
"39369_at"	23324
"33705_at"	5142
"32207_at"	4354
"40837_at"	7089
"31644_at"	10850
"33144_at"	1453
"493_at"	1453
"36949_at"	1453
"34077_at"	2833
"32015_at"	26108
"39801_at"	8985
"1544_at"	641
"771_s_at"	924
"1025_g_at"	1543
"36767_at"	1543
"1024_at"	1543
"40774_at"	7203
"40870_g_at"	10180
"40869_at"	10180
"40252_g_at"	11010
"483_g_at"	1012
"2073_s_at"	1012
"38448_at"	88
"36067_at"	6363
"41045_at"	6398
"41616_at"	5303
"40278_at"	23062
"41086_at"	8601
"1604_at"	2044
"34564_at"	2044
"1605_g_at"	2044
"40160_at"	9883
"36975_at"	51669
"39773_at"	11161
"38718_at"	25839
"38383_at"	4548
"34319_at"	6286
"35356_at"	114932
"35308_at"	81605
"35722_at"	26019
"40484_g_at"	10485
"40482_s_at"	10485
"40483_at"	10485
"37748_at"	9778
"39594_f_at"	645745
"36503_at"	6366
"33733_at"	9429
"37528_at"	444
"37040_at"	23193
"35434_at"	4209
"36755_s_at"	3568
"39274_at"	23636
"33668_at"	65065
"37266_at"	7580
"33321_r_at"	64499
"32905_s_at"	64499
"37566_at"	23349
"40250_at"	11103
"103_at"	7060
"1080_s_at"	1544
"32078_at"	4734
"38263_at"	6262
"33834_at"	6387
"32666_at"	6387
"37651_at"	23186
"37958_at"	83604
"1768_s_at"	1445
"37569_at"	10016
"36759_at"	1131
"33321_r_at"	7177
"32905_s_at"	7177
"34847_s_at"	816
"34846_at"	816
"38632_at"	25822
"36532_at"	8871
"135_g_at"	10152
"1040_s_at"	10152
"36448_at"	10152
"134_at"	10152
"1767_s_at"	7043
"1735_g_at"	7043
"1734_at"	7043
"37057_s_at"	7187
"33897_at"	55361
"35909_at"	22822
"1534_at"	3595
"38613_at"	10467
"31894_at"	1060
"579_at"	1060
"39679_at"	359
"38964_r_at"	7454
"38963_i_at"	7454
"40653_at"	6000
"41783_at"	1382
"1057_at"	1382
"33149_at"	10978
"40441_g_at"	26135
"40440_at"	26135
"40946_at"	81875
"32546_at"	2271
"32909_at"	362
"1911_s_at"	1647
"33609_at"	58530
"38789_at"	7086
"38079_at"	55970
"38887_r_at"	9077
"38886_i_at"	9077
"32905_s_at"	23430
"32423_at"	363
"36165_at"	1345
"39559_at"	8564
"35338_at"	5045
"36446_s_at"	3068
"38779_r_at"	3068
"32278_at"	1122
"31906_at"	3281
"39149_at"	5546
"33856_at"	8933
"34113_at"	6121
"34432_at"	9047
"32861_s_at"	940
"838_s_at"	7329
"33136_at"	7329
"38480_s_at"	7329
"38464_at"	7841
"37002_at"	645
"34607_at"	29851
"1892_s_at"	4914
"36805_s_at"	4914
"36041_at"	9156
"34643_at"	6191
"33818_at"	7415
"37584_at"	7415
"34099_f_at"	4673
"571_at"	4673
"40634_at"	4673
"1073_at"	6917
"37914_at"	9765
"41292_at"	3187
"35976_at"	4435
"36615_at"	4435
"32183_at"	9295
"39158_at"	22809
"39281_at"	9826
"1976_s_at"	2242
"33893_r_at"	9859
"39786_at"	80273
"41251_at"	9326
"34707_at"	1107
"32303_at"	2117
"1908_at"	2117
"39114_at"	11067
"32962_at"	1491
"37550_at"	2157
"33853_s_at"	8828
"41304_at"	8828
"39396_at"	10434
"38985_at"	23484
"35413_s_at"	7570
"31886_at"	4907
"32689_s_at"	5733
"32687_s_at"	5733
"32691_s_at"	5733
"32690_s_at"	5733
"32692_at"	5733
"32686_at"	5733
"39616_at"	5733
"32688_at"	5733
"41063_g_at"	84759
"41062_at"	84759
"41064_at"	84759
"40781_at"	10000
"37597_s_at"	11336
"39455_r_at"	3196
"39454_f_at"	3196
"35825_s_at"	10472
"35824_at"	10472
"41068_at"	4957
"307_at"	240
"33167_r_at"	159
"35222_at"	7626
"39658_at"	9841
"40477_r_at"	3607
"40476_s_at"	3607
"38139_at"	8790
"38395_at"	4719
"39379_at"	51029
"39996_at"	922
"40266_at"	22846
"35748_at"	1933
"40679_at"	6539
"32541_at"	5533
"37578_at"	60312
"1694_s_at"	3192
"38654_at"	3192
"33682_at"	2825
"39185_at"	56270
"38567_at"	912
"39975_at"	56061
"36865_at"	23357
"34926_at"	909
"32981_at"	6550
"37835_at"	911
"34927_at"	910
"555_at"	10966
"108_g_at"	10966
"40350_at"	8745
"37788_at"	8745
"41187_at"	55142
"37902_at"	1429
"32752_at"	4701
"39845_at"	27429
"37861_at"	913
"34496_at"	9487
"32753_at"	23450
"33048_at"	54550
"41115_s_at"	8938
"39299_at"	22868
"38906_at"	6708
"34216_at"	8609
"34217_at"	8609
"34862_at"	51097
"34863_s_at"	51097
"37532_at"	34
"1556_at"	10181
"32804_at"	10181
"35012_at"	4332
"39798_at"	6234
"41790_at"	7915
"37535_at"	1385
"877_at"	1385
"38631_at"	7127
"37703_at"	5876
"781_at"	5876
"37703_at"	26804
"781_at"	26804
"37703_at"	26805
"781_at"	26805
"37703_at"	692085
"781_at"	692085
"35297_at"	4706
"39276_g_at"	776
"39275_at"	776
"39766_r_at"	5440
"36222_at"	80740
"35672_at"	25909
"31714_at"	4438
"37584_at"	2189
"39690_at"	27295
"40305_r_at"	10026
"1456_s_at"	3428
"34997_r_at"	7855
"38621_at"	23564
"36131_at"	23564
"31544_at"	2299
"41080_at"	474382
"37907_at"	8263
"37907_at"	474383
"37907_at"	474384
"34091_s_at"	7431
"34781_at"	10671
"34439_at"	9447
"31603_at"	9447
"32427_at"	1421
"38137_at"	8468
"33964_at"	1420
"40257_at"	256949
"35498_at"	1418
"36744_at"	6674
"39398_s_at"	6904
"39399_at"	6904
"33658_at"	7678
"39288_at"	57863
"36964_at"	8720
"37215_at"	5836
"33295_at"	2532
"34023_at"	2205
"39023_at"	3417
"655_at"	2798
"38890_at"	325
"37020_at"	1401
"38123_at"	8872
"33598_r_at"	114548
"34038_at"	6540
"35312_at"	4171
"41766_at"	4122
"38188_s_at"	4122
"815_at"	1796
"34433_at"	1796
"816_g_at"	1796
"32085_at"	200576
"39291_at"	5255
"39574_at"	10505
"36388_at"	5746
"36936_at"	7264
"31345_at"	9407
"1323_at"	7314
"32153_s_at"	7314
"40964_at"	3099
"33578_at"	8326
"32261_at"	9031
"167_at"	1983
"32171_at"	1983
"36131_at"	1192
"183_at"	4133
"1972_s_at"	4133
"220_r_at"	4133
"219_i_at"	4133
"35422_at"	4133
"41006_at"	146712
"37465_at"	11076
"1178_at"	1719
"1610_s_at"	1719
"37913_at"	1719
"31822_at"	1523
"31823_at"	1523
"35077_at"	6869
"37434_at"	84516
"32409_at"	84720
"39434_at"	253725
"39162_at"	404672
"35688_g_at"	4515
"35686_s_at"	4515
"35687_at"	4515
"41101_at"	9896
"37174_at"	9801
"1156_at"	6667
"35686_s_at"	100272147
"35688_g_at"	100272147
"35687_at"	100272147
"41604_at"	157567
"35224_at"	84981
"35224_at"	407004
"41147_at"	81689
"33315_at"	6936
"36516_at"	25888
"37797_at"	6120
"37797_at"	729020
"34385_at"	NA
"32616_at"	4067
"2024_s_at"	4067
"1402_at"	4067
"36903_at"	114088
"37523_at"	33
"34768_at"	81542
"40157_s_at"	4632
"40158_r_at"	4632
"38254_at"	23158
"40443_at"	1500
"40444_s_at"	1500
"32438_at"	6224
"327_f_at"	6224
"39295_s_at"	8470
"41438_at"	114882
"39441_at"	10314
"40826_at"	4140
"34380_at"	30968
"39319_at"	3937
"32224_at"	9873
"39897_at"	91746
"37953_s_at"	41
"34884_at"	1373
"946_at"	6993
"34163_g_at"	11030
"38049_g_at"	11030
"1276_g_at"	11030
"38047_at"	11030
"1297_at"	11030
"38048_at"	11030
"37228_at"	5347
"34478_at"	9230
"35689_at"	8916
"1719_at"	4437
"36673_at"	4351
"454_at"	6602
"37753_at"	6602
"1727_at"	2066
"37273_at"	2066
"33348_at"	6938
"33206_at"	92154
"36590_at"	6567
"1174_at"	4342
"41743_i_at"	10133
"41742_s_at"	10133
"41744_at"	10133
"38134_at"	5324
"31950_at"	51132
"41467_at"	4439
"41467_at"	100532732
"35792_at"	11343
"31950_at"	26986
"31951_s_at"	26986
"38298_at"	3779
"40103_at"	7430
"36999_at"	5927
"1785_at"	5927
"1801_at"	580
"41681_at"	22
"36292_at"	5029
"35666_at"	6405
"38222_at"	5031
"40339_at"	2568
"31754_at"	26154
"39910_at"	51257
"171_at"	7411
"37136_at"	10603
"41116_at"	115939
"35388_at"	3975
"295_s_at"	3975
"34834_at"	23386
"35441_at"	2733
"33902_at"	2819
"38291_at"	5179
"38811_at"	471
"40013_at"	1193
"36025_at"	9828
"753_at"	22795
"32117_at"	26574
"40815_g_at"	3423
"40592_at"	3423
"40814_at"	3423
"39450_s_at"	3423
"39451_i_at"	3423
"867_s_at"	7057
"115_at"	7057
"866_at"	7057
"40495_at"	80228
"41533_at"	90362
"32059_at"	137886
"41145_at"	10144
"41080_at"	83740
"41080_at"	474381
"35973_at"	23390
"41697_at"	8310
"34956_at"	8607
"40124_at"	8607
"40122_at"	10492
"32778_at"	3708
"32779_s_at"	3708
"755_at"	3708
"34073_s_at"	2779
"36085_at"	2779
"36813_at"	9319
"31782_at"	5729
"828_at"	5732
"34743_at"	23513
"31338_at"	27291
"36787_at"	2623
"34753_at"	6845
"41839_at"	2619
"661_at"	2619
"38528_at"	31
"37717_at"	4670
"31977_at"	3000
"40049_at"	1612
"37307_at"	2771
"40863_r_at"	1152
"40862_i_at"	1152
"33007_at"	63928
"37430_at"	247
"1217_g_at"	5579
"1336_s_at"	5579
"160029_at"	5579
"37301_at"	5579
"31341_at"	3748
"938_at"	3581
"36612_at"	23201
"518_at"	7376
"519_g_at"	7376
"33607_at"	3354
"39352_at"	1081
"36463_at"	9529
"818_s_at"	546
"39148_s_at"	546
"39147_g_at"	546
"39146_at"	546
"33009_at"	4214
"2004_at"	4214
"38069_at"	1186
"33833_at"	6709
"33105_at"	58473
"33029_at"	242
"949_s_at"	5706
"40838_at"	23036
"34666_at"	6648
"34666_at"	100129518
"37248_at"	27201
"31926_at"	1581
"34620_at"	5079
"37248_at"	8532
"203_at"	2624
"1072_g_at"	2624
"37194_at"	2624
"1486_at"	5439
"38055_at"	5439
"36613_at"	7866
"35540_at"	7866
"32177_s_at"	100271927
"32176_at"	100271927
"39057_at"	3831
"41401_at"	1466
"37592_at"	1160
"31971_at"	23434
"38542_at"	4869
"33424_at"	6184
"38468_at"	3257
"38467_at"	3257
"311_s_at"	2335
"31719_at"	2335
"31720_s_at"	2335
"36145_at"	22827
"40340_at"	57150
"1462_s_at"	5424
"37291_r_at"	6622
"36764_at"	10368
"41635_at"	9589
"40470_at"	4967
"37933_at"	5930
"38265_at"	5930
"38266_at"	5930
"35304_at"	5870
"622_at"	5870
"35304_at"	150786
"37831_at"	23094
"1486_at"	548644
"1486_at"	100134938
"41467_at"	401251
"36062_at"	9404
"35675_at"	10174
"2093_s_at"	7520
"585_at"	7520
"584_s_at"	7520
"38733_at"	7520
"33235_at"	89795
"36829_at"	5187
"34590_at"	80829
"35795_at"	10013
"35540_at"	8372
"31962_at"	6168
"39589_at"	9856
"1741_s_at"	3485
"40422_at"	3485
"34790_at"	39
"32185_at"	65125
"39313_at"	65125
"1396_at"	3488
"1678_g_at"	3488
"1677_at"	3488
"1601_s_at"	3488
"38650_at"	3488
"41420_at"	3488
"39639_s_at"	7141
"1462_s_at"	6689
"35883_at"	6689
"35180_at"	113251
"37895_at"	154313
"36393_at"	8193
"34791_at"	6950
"34791_at"	677812
"34590_at"	NA
"37895_at"	10559
"1535_at"	1112
"41000_at"	1112
"34590_at"	1270
"39238_at"	24142
"37176_at"	24142
"36228_at"	10249
"37941_at"	4606
"1032_at"	3579
"1033_g_at"	3579
"664_at"	3579
"1353_g_at"	3577
"1352_at"	3577
"37176_at"	3373
"1546_at"	3373
"1718_at"	10109
"41587_g_at"	8817
"41586_at"	8817
"32177_s_at"	10156
"32176_at"	10156
"37157_at"	794
"38434_at"	14
"40075_at"	6857
"32854_at"	23291
"35101_at"	2815
"34348_at"	10653
"37042_at"	8692
"38115_at"	8692
"32254_at"	6844
"39400_at"	23102
"38596_i_at"	6556
"38598_at"	6556
"38597_f_at"	6556
"35569_at"	83637
"39218_at"	7571
"1259_at"	7571
"35978_at"	5638
"35415_at"	7429
"40621_at"	5074
"39178_at"	6252
"38115_at"	11334
"36895_at"	23595
"33844_at"	9125
"722_at"	9125
"39601_at"	11186
"37586_at"	7701
"40438_at"	4659
"33266_at"	9212
"35369_at"	23220
"31842_at"	617
"31549_at"	4142
"1259_at"	NA
"40420_at"	6793
"32841_at"	7555
"160027_s_at"	3482
"41313_at"	5007
"32671_at"	9654
"33667_at"	5478
"33667_at"	101060363
"999_at"	1593
"40647_at"	7504
"36297_at"	466
"37789_at"	6871
"2090_i_at"	7475
"36361_at"	8941
"31685_at"	54738
"35405_at"	6898
"39046_at"	94239
"39092_at"	94239
"38717_at"	25840
"32993_s_at"	51364
"40498_g_at"	51364
"40499_r_at"	51364
"37591_at"	7351
"34618_at"	3549
"899_at"	3549
"37975_at"	1536
"34864_at"	27013
"35320_at"	4891
"1005_at"	1843
"39564_s_at"	130617
"38381_at"	6809
"35004_at"	10202
"39805_at"	10058
"32735_at"	23035
"34421_g_at"	7352
"34420_at"	7352
"34422_r_at"	7352
"38272_at"	11072
"39805_at"	79065
"40130_at"	79065
"36906_at"	1268
"37143_s_at"	5198
"37295_at"	2961
"36552_at"	26005
"40498_g_at"	10641
"40497_at"	10641
"40499_r_at"	10641
"31868_at"	8576
"1834_at"	11245
"35202_at"	8732
"36591_at"	7277
"330_s_at"	7277
"37365_at"	3300
"32470_at"	2694
"33875_at"	8992
"917_g_at"	5798
"916_at"	5798
"35274_at"	164
"38703_at"	23549
"35919_at"	6947
"39752_at"	11068
"40776_at"	1674
"36980_at"	10957
"37226_at"	662
"35130_at"	2936
"32451_at"	932
"34218_at"	10290
"38274_at"	11070
"37811_at"	9254
"32566_at"	79586
"36961_at"	25875
"35782_at"	23363
"35781_g_at"	23363
"35780_at"	23363
"255_s_at"	3623
"38544_at"	3623
"1312_at"	5714
"32584_at"	5714
"33051_at"	2569
"34899_at"	146057
"33570_at"	1482
"41055_at"	23148
"38235_at"	22899
"37490_at"	6508
"37489_s_at"	6508
"33991_g_at"	213
"33990_at"	213
"1606_at"	2043
"32043_at"	8614
"31551_at"	2570
"39039_s_at"	51465
"39040_at"	51465
"38900_at"	5077
"1344_at"	5077
"1345_s_at"	5077
"33881_at"	2181
"33880_at"	2181
"36924_r_at"	7857
"41246_at"	5270
"37702_at"	8452
"31766_s_at"	55619
"31765_at"	55619
"872_i_at"	3667
"41049_at"	3667
"850_r_at"	3667
"851_s_at"	3667
"35493_at"	1286
"33561_at"	1285
"33562_g_at"	1285
"33563_s_at"	1285
"36921_at"	6990
"924_s_at"	5516
"36442_g_at"	3778
"36441_at"	3778
"40737_at"	3778
"41150_r_at"	100302183
"40579_at"	3267
"40385_at"	6364
"846_s_at"	NA
"1687_s_at"	NA
"35275_at"	771
"36454_at"	771
"39699_at"	9320
"35501_at"	25763
"35718_at"	3431
"40700_at"	11262
"37353_g_at"	6672
"37354_at"	6672
"37352_at"	6672
"33299_at"	166647
"39394_at"	257407
"1314_at"	5707
"36245_at"	3357
"35315_at"	5004
"32590_at"	4691
"32590_at"	100996253
"40722_at"	90141
"38590_r_at"	5757
"38589_i_at"	5757
"38590_r_at"	728026
"38589_i_at"	728026
"38590_r_at"	100302285
"38589_i_at"	100302285
"38590_r_at"	100422872
"38589_i_at"	100422872
"38590_r_at"	100422885
"38589_i_at"	100422885
"38590_r_at"	100506248
"38589_i_at"	100506248
"36044_at"	5147
"38283_at"	9166
"38372_at"	91966
"38373_g_at"	91966
"38372_at"	541578
"38373_g_at"	541578
"39904_at"	646892
"39903_at"	10518
"37521_s_at"	27309
"37522_r_at"	27309
"37520_at"	27309
"678_at"	251
"33523_at"	248
"36195_at"	3419
"34577_at"	4108
"34577_at"	728269
"40133_s_at"	9380
"160_at"	8027
"34574_at"	4110
"688_at"	5700
"34576_at"	4107
"36908_at"	NA
"32537_at"	23205
"34395_at"	9925
"37063_r_at"	27012
"38136_at"	7486
"41338_at"	166
"41337_at"	166
"38916_at"	10046
"955_at"	801
"41144_g_at"	801
"41143_at"	801
"41288_at"	801
"955_at"	805
"41144_g_at"	805
"41143_at"	805
"41288_at"	805
"955_at"	808
"41144_g_at"	808
"41143_at"	808
"41288_at"	808
"36908_at"	4360
"36920_at"	4534
"36431_at"	80349
"35315_at"	5005
"34654_at"	8776
"31855_at"	8406
"36401_at"	22844
"39646_at"	783
"39647_s_at"	783
"41432_at"	9252
"543_g_at"	1381
"542_at"	1381
"40345_at"	3658
"40114_at"	174
"37263_at"	8836
"41194_at"	6727
"33564_at"	173
"1449_at"	5685
"1450_g_at"	5685
"33714_at"	3149
"35327_at"	8667
"40614_at"	6461
"38503_at"	219
"31406_at"	9248
"34617_at"	7274
"209_at"	3084
"32719_at"	3084
"1148_s_at"	3084
"33446_at"	18
"36364_at"	18
"35372_r_at"	3576
"1369_s_at"	3576
"38164_at"	6103
"38114_at"	5885
"35290_at"	253943
"31622_f_at"	NA
"41446_f_at"	NA
"34825_at"	51567
"33713_at"	10245
"39814_s_at"	51635
"35410_at"	6372
"36397_at"	1138
"33055_at"	9420
"40295_at"	9362
"35699_at"	701
"408_at"	2919
"857_at"	5494
"36501_at"	5494
"36435_at"	5494
"34019_at"	1136
"36871_at"	2038
"1115_at"	5196
"39209_r_at"	5473
"39208_i_at"	5473
"36491_at"	11013
"36491_at"	286527
"36491_at"	101060235
"38488_s_at"	3600
"1036_at"	3600
"36302_f_at"	4103
"41057_at"	55856
"41058_g_at"	55856
"34325_at"	10084
"35025_at"	6374
"34022_at"	2921
"564_at"	2767
"40562_at"	2767
"41476_at"	2767
"33568_at"	1143
"37187_at"	2920
"166_at"	8111
"40613_at"	81688
"32679_at"	9650
"37446_at"	9737
"33159_at"	4901
"34873_at"	10529
"36426_g_at"	10529
"36425_at"	10529
"36424_at"	10529
"683_at"	5009
"35111_at"	5009
"37188_at"	5106
"34545_at"	440193
"37225_at"	23189
"38168_at"	8821
"32364_at"	4990
"40004_at"	6495
"34511_s_at"	647060
"35306_at"	1665
"38408_at"	7102
"34280_at"	2564
"34280_at"	407009
"34280_at"	574412
"34511_s_at"	642265
"107_at"	282808
"33477_at"	282808
"108_g_at"	282808
"34229_s_at"	7355
"34230_r_at"	7355
"34511_s_at"	727830
"1688_s_at"	4331
"38387_at"	4331
"38449_at"	80344
"37297_at"	84549
"1633_g_at"	11040
"1652_at"	11040
"40021_at"	3750
"33001_s_at"	9333
"37798_at"	11160
"36600_at"	5720
"35603_at"	647979
"40545_at"	11212
"40424_at"	11212
"40984_at"	27229
"40985_g_at"	27229
"34669_at"	7030
"41171_at"	5721
"1184_at"	5721
"1711_at"	7158
"34318_at"	11230
"33350_s_at"	11152
"692_s_at"	6649
"35917_at"	4130
"33465_at"	155
"40365_at"	2769
"40341_at"	25880
"32028_at"	5373
"41575_at"	2131
"32164_at"	2131
"222_at"	2131
