"affy_hg_u133_plus_2"	"entrezgene"
"233812_at"	140875
"206540_at"	79411
"202680_at"	2961
"36552_at"	26005
"213199_at"	26005
"231708_at"	26005
"1558756_at"	26005
"203246_s_at"	10641
"210373_at"	10641
"209622_at"	8576
"238572_at"	8576
"206673_at"	11245
"227846_at"	11245
"1566081_at"	11245
"211849_s_at"	8732
"204207_s_at"	8732
"204208_at"	8732
"211387_x_at"	8732
"212242_at"	7277
"218830_at"	51121
"1553746_a_at"	283310
"217980_s_at"	54948
"202500_at"	3300
"207033_at"	2694
"214150_x_at"	8992
"201172_x_at"	8992
"236527_at"	8992
"200096_s_at"	8992
"1560297_at"	NA
"221036_s_at"	83464
"226358_at"	83464
"204945_at"	5798
"203350_at"	164
"225754_at"	164
"225771_at"	164
"223164_at"	83605
"1554229_at"	153222
"225957_at"	153222
"225956_at"	153222
"238476_at"	153222
"235556_at"	153222
"201937_s_at"	23549
"38703_at"	23549
"215135_at"	23549
"205513_at"	6947
"209665_at"	11068
"236064_at"	399512
"228836_at"	399512
"214027_x_at"	1674
"202222_s_at"	1674
"1557085_at"	219990
"209034_at"	10957
"204930_s_at"	662
"37226_at"	662
"207829_s_at"	662
"205770_at"	2936
"225609_at"	2936
"211276_at"	140597
"1554892_a_at"	932
"210254_at"	932
"1552381_at"	135295
"239295_at"	135295
"232153_at"	10290
"1559474_at"	10290
"205265_s_at"	10290
"216267_s_at"	11070
"229963_at"	340542
"218070_s_at"	29926
"204811_s_at"	9254
"242806_at"	9254
"221226_s_at"	55515
"202175_at"	79586
"227890_at"	130612
"242782_x_at"	130612
"225164_s_at"	440275
"207170_s_at"	25875
"213946_s_at"	23363
"227573_s_at"	23363
"212776_s_at"	23363
"214928_at"	23363
"227574_at"	23363
"212775_at"	23363
"210141_s_at"	3623
"200820_at"	5714
"218526_s_at"	29098
"223554_s_at"	29098
"225713_at"	114790
"225421_at"	135293
"225431_x_at"	135293
"206525_at"	2569
"207497_s_at"	2206
"240011_at"	146057
"1557073_s_at"	146057
"1554294_s_at"	146057
"1554295_x_at"	146057
"226964_at"	146057
"1554293_at"	146057
"213922_at"	146057
"206578_at"	1482
"231420_at"	199720
"244305_at"	199720
"213630_at"	23148
"217348_x_at"	22899
"205507_at"	22899
"205918_at"	6508
"223280_x_at"	64231
"224356_x_at"	64231
"230550_at"	64231
"223922_x_at"	64231
"219666_at"	64231
"232724_at"	64231
"232725_s_at"	64231
"1565228_s_at"	213
"211298_s_at"	213
"214837_at"	213
"220789_s_at"	9238
"220789_s_at"	677795
"228948_at"	2043
"227449_at"	2043
"229374_at"	2043
"206114_at"	2043
"238671_at"	2043
"203439_s_at"	8614
"203438_at"	8614
"208217_at"	2570
"225030_at"	91272
"224153_s_at"	NA
"217825_s_at"	51465
"222435_s_at"	51465
"217826_s_at"	51465
"217824_at"	51465
"217823_s_at"	51465
"231666_at"	5077
"216059_at"	5077
"207680_x_at"	5077
"207679_at"	5077
"227951_s_at"	147965
"1552409_a_at"	146852
"1552408_at"	146852
"1559045_at"	NA
"1558533_at"	124751
"1553485_at"	151278
"226560_at"	130367
"238567_at"	130367
"244780_at"	130367
"234173_s_at"	56001
"220981_x_at"	56001
"220257_x_at"	56001
"234173_s_at"	728343
"220981_x_at"	728343
"220257_x_at"	728343
"234173_s_at"	100996631
"220981_x_at"	100996631
"220257_x_at"	100996631
"234173_s_at"	100996648
"220981_x_at"	100996648
"220257_x_at"	100996648
"223035_s_at"	10056
"223036_at"	10056
"1553062_at"	116255
"201661_s_at"	2181
"201660_at"	2181
"201662_s_at"	2181
"242726_at"	2181
"1552507_at"	23704
"222379_at"	23704
"1552508_at"	23704
"204035_at"	7857
"1555731_a_at"	130340
"1555734_x_at"	130340
"1555733_s_at"	130340
"237159_x_at"	130340
"224800_at"	57590
"233559_s_at"	57590
"218202_x_at"	65080
"222555_s_at"	65080
"212190_at"	5270
"220637_at"	79843
"201370_s_at"	8452
"201371_s_at"	8452
"201372_s_at"	8452
"242362_at"	8452
"218021_at"	10901
"243101_x_at"	NA
"1570070_at"	NA
"219279_at"	55619
"215151_at"	55619
"233916_at"	57624
"233617_at"	128854
"236369_at"	128854
"204686_at"	3667
"236690_at"	84236
"226945_at"	84236
"226948_at"	84236
"227414_at"	84236
"229779_at"	1286
"214602_at"	1286
"216898_s_at"	1285
"214641_at"	1285
"222073_at"	1285
"216893_s_at"	1285
"203303_at"	6990
"201374_x_at"	5516
"201375_s_at"	5516
"228414_at"	3778
"221583_s_at"	3778
"214921_at"	3778
"221584_s_at"	3778
"223354_x_at"	56947
"222832_s_at"	56947
"219137_s_at"	56947
"223091_x_at"	56947
"212349_at"	100302183
"220639_at"	79853
"217444_at"	NA
"213926_s_at"	3267
"218092_s_at"	3267
"218091_at"	3267
"208265_at"	56918
"239345_at"	80704
"220736_at"	80704
"1556722_a_at"	NA
"205476_at"	6364
"242162_at"	164781
"239729_at"	NA
"227547_at"	NA
"228509_at"	80309
"237866_at"	55022
"237867_s_at"	55022
"219093_at"	55022
"226281_at"	92737
"214164_x_at"	771
"241230_at"	771
"204508_s_at"	771
"215867_x_at"	771
"210735_s_at"	771
"203963_at"	771
"204509_at"	771
"1555554_at"	317716
"226993_at"	9320
"201546_at"	9320
"236525_at"	130888
"1555195_at"	130888
"215142_at"	25763
"238029_s_at"	151473
"223980_s_at"	3431
"209761_s_at"	3431
"208392_x_at"	3431
"209762_x_at"	3431
"208012_x_at"	3431
"226921_at"	197131
"238528_at"	197131
"207777_s_at"	11262
"1565588_at"	11262
"1553033_at"	94122
"242093_at"	94122
"214791_at"	93349
"223934_at"	93349
"1565588_at"	93349
"202864_s_at"	6672
"210218_s_at"	6672
"210985_s_at"	6672
"202863_at"	6672
"217873_at"	51719
"224311_s_at"	51719
"221004_s_at"	81618
"231745_at"	9290
"237559_at"	9290
"210473_s_at"	166647
"1555122_at"	166647
"234507_at"	NA
"240340_at"	130560
"213143_at"	257407
"213148_at"	257407
"201199_s_at"	5707
"201198_s_at"	5707
"206638_at"	3357
"205041_s_at"	5004
"205040_at"	5004
"219637_at"	80210
"219636_s_at"	80210
"240639_at"	80210
"235938_at"	80210
"220754_at"	80210
"1552965_a_at"	93010
"1555962_at"	93010
"1555963_x_at"	93010
"241892_at"	4691
"200610_s_at"	4691
"241892_at"	100996253
"200610_s_at"	100996253
"221383_at"	10316
"214264_s_at"	90141
"210525_x_at"	90141
"238187_at"	165100
"210723_x_at"	NA
"211921_x_at"	5757
"200773_x_at"	5757
"200772_x_at"	5757
"211921_x_at"	728026
"200773_x_at"	728026
"200772_x_at"	728026
"211921_x_at"	100302285
"200773_x_at"	100302285
"200772_x_at"	100302285
"211921_x_at"	100422872
"200773_x_at"	100422872
"200772_x_at"	100422872
"211921_x_at"	100422885
"200773_x_at"	100422885
"200772_x_at"	100422885
"211921_x_at"	100506248
"200773_x_at"	100506248
"200772_x_at"	100506248
"204091_at"	5147
"231065_at"	5147
"204274_at"	9166
"204278_s_at"	9166
"214112_s_at"	91966
"213315_x_at"	91966
"212961_x_at"	91966
"228809_at"	91966
"214112_s_at"	541578
"213315_x_at"	541578
"212961_x_at"	541578
"228809_at"	541578
"1553241_at"	286183
"243628_at"	64708
"225696_at"	64708
"219997_s_at"	64708
"226496_at"	84186
"1555562_a_at"	84186
"221348_at"	4880
"205008_s_at"	10518
"205007_s_at"	10518
"232760_at"	56154
"221448_s_at"	56154
"213760_s_at"	27309
"209814_at"	27309
"244304_at"	129563
"242539_at"	129563
"238602_at"	129563
"227597_at"	129563
"1552755_at"	157983
"1552757_s_at"	157983
"204664_at"	250
"211619_s_at"	250
"216377_x_at"	251
"210431_at"	251
"211619_s_at"	251
"207140_at"	248
"211618_s_at"	248
"219914_at"	9427
"218692_at"	55638
"226044_at"	55775
"219715_s_at"	55775
"219165_at"	64236
"236296_x_at"	64236
"232302_at"	64236
"218021_at"	317749
"231137_at"	3419
"202069_s_at"	3419
"202070_s_at"	3419
"210437_at"	4108
"210437_at"	728269
"238465_at"	133383
"240840_s_at"	133383
"219654_at"	9200
"220314_at"	100130086
"220314_at"	100506164
"227880_s_at"	84548
"1554105_at"	84548
"216308_x_at"	9380
"214864_s_at"	9380
"201347_x_at"	9380
"203544_s_at"	8027
"210503_at"	4110
"221325_at"	56659
"204219_s_at"	5700
"210274_at"	4107
"204438_at"	NA
"235212_at"	55051
"221231_s_at"	55051
"227575_s_at"	55051
"235634_at"	29942
"220860_at"	29942
"206465_at"	23205
"206466_at"	23205
"203026_at"	9925
"218997_at"	64425
"220294_at"	27012
"215736_at"	27012
"205667_at"	7486
"217729_s_at"	166
"240228_at"	114788
"239027_at"	81704
"232843_s_at"	81704
"232842_at"	81704
"225502_at"	81704
"230294_at"	NA
"205088_at"	10046
"209563_x_at"	801
"200653_s_at"	801
"211985_s_at"	801
"200655_s_at"	801
"213688_at"	801
"211984_at"	801
"244869_at"	801
"209563_x_at"	805
"200653_s_at"	805
"211985_s_at"	805
"200655_s_at"	805
"213688_at"	805
"211984_at"	805
"244869_at"	805
"209563_x_at"	808
"200653_s_at"	808
"211985_s_at"	808
"200655_s_at"	808
"213688_at"	808
"211984_at"	808
"244869_at"	808
"1554333_at"	55466
"1554334_a_at"	55466
"225061_at"	55466
"220395_at"	55466
"204438_at"	4360
"229561_at"	90668
"36920_at"	4534
"204101_at"	4534
"237036_at"	26267
"1558062_at"	26267
"227222_at"	26267
"226152_at"	145567
"237036_at"	NA
"1558062_at"	NA
"228053_s_at"	NA
"228053_s_at"	401505
"225036_at"	401505
"221532_s_at"	80349
"221531_at"	80349
"232075_at"	80349
"205041_s_at"	5005
"214465_at"	5005
"214975_s_at"	8776
"216095_x_at"	8776
"213511_s_at"	8776
"216303_s_at"	8776
"204955_at"	8406
"204657_s_at"	NA
"225036_at"	NA
"206774_at"	22844
"207776_s_at"	783
"213714_at"	783
"1555098_a_at"	783
"204633_s_at"	9252
"204635_at"	9252
"1554319_at"	9252
"235303_at"	158234
"205350_at"	1381
"214666_x_at"	3658
"225892_at"	3658
"1555476_at"	3658
"242261_at"	3658
"204694_at"	174
"1554758_a_at"	83692
"223041_at"	83692
"233825_s_at"	83692
"223489_x_at"	51010
"227916_x_at"	51010
"223490_s_at"	51010
"233495_at"	51010
"219972_s_at"	64430
"1568971_at"	64430
"203560_at"	8836
"200007_at"	6727
"228961_at"	166968
"1554450_s_at"	166968
"1554449_at"	166968
"231975_s_at"	166968
"1553336_a_at"	166968
"1554039_at"	80017
"218298_s_at"	80017
"203647_s_at"	NA
"222651_s_at"	7227
"224218_s_at"	7227
"218502_s_at"	7227
"234351_x_at"	7227
"216548_x_at"	NA
"222804_x_at"	79269
"219001_s_at"	79269
"230679_at"	79269
"226511_at"	79269
"236150_at"	123688
"206840_at"	173
"224547_at"	NA
"203396_at"	5685
"238574_at"	92014
"232092_at"	92014
"203744_at"	3149
"225601_at"	3149
"230570_at"	8667
"201592_at"	8667
"204657_s_at"	6461
"204656_at"	6461
"1557458_s_at"	6461
"235638_at"	166824
"229147_at"	166824
"230200_at"	221078
"209645_s_at"	219
"209646_x_at"	219
"226530_at"	90427
"221654_s_at"	9960
"226652_at"	9960
"208311_at"	9248
"242474_s_at"	203547
"225556_at"	203547
"234340_at"	NA
"244297_at"	253650
"1559406_at"	253650
"221953_s_at"	NA
"49679_s_at"	NA
"225860_at"	NA
"78047_s_at"	NA
"238562_at"	84294
"227402_s_at"	84294
"227836_at"	84294
"238561_s_at"	84294
"210614_at"	7274
"240687_at"	139135
"208230_s_at"	3084
"206237_s_at"	3084
"206343_s_at"	3084
"208231_at"	3084
"209459_s_at"	18
"209460_at"	18
"206527_at"	18
"226345_at"	221079
"242727_at"	221079
"202859_x_at"	3576
"211506_s_at"	3576
"207624_s_at"	6103
"200607_s_at"	5885
"200608_s_at"	5885
"221749_at"	253943
"1564053_a_at"	253943
"202266_at"	51567
"218952_at"	27344
"210213_s_at"	NA
"233962_at"	NA
"242660_at"	NA
"203342_at"	10245
"1559909_a_at"	10245
"227263_at"	541565
"236332_at"	51635
"210788_s_at"	51635
"229118_at"	79057
"220433_at"	79057
"206336_at"	6372
"219954_s_at"	57733
"222943_at"	57733
"206533_at"	1138
"228636_at"	27319
"244323_at"	27319
"207386_at"	9420
"210408_s_at"	9362
"215700_x_at"	9362
"219195_at"	10891
"1569141_a_at"	10891
"203755_at"	701
"223796_at"	79937
"244065_at"	79937
"233202_at"	79937
"220436_at"	79937
"225701_at"	80709
"1558565_at"	80709
"231573_at"	89885
"204470_at"	2919
"203966_s_at"	5494
"235344_at"	5494
"227728_at"	5494
"210407_at"	5494
"229027_at"	5494
"211587_x_at"	1136
"211772_x_at"	1136
"210221_at"	1136
"210746_s_at"	2038
"222245_s_at"	NA
"220388_at"	NA
"238455_at"	84898
"227276_at"	84898
"222550_at"	55156
"218185_s_at"	55156
"206390_x_at"	5196
"214146_s_at"	5473
"205347_s_at"	11013
"205347_s_at"	286527
"205347_s_at"	101060235
"217371_s_at"	3600
"205992_s_at"	3600
"214254_at"	4103
"204565_at"	55856
"219335_at"	64860
"214527_s_at"	10084
"207769_s_at"	10084
"210499_s_at"	10084
"214974_x_at"	6374
"215101_s_at"	6374
"207850_at"	2921
"213766_x_at"	2767
"204248_at"	2767
"564_at"	2767
"214679_x_at"	2767
"40562_at"	2767
"213944_x_at"	2767
"1561985_at"	317761
"207516_at"	1143
"225187_at"	57805
"209774_x_at"	2920
"1569203_at"	2920
"229055_at"	8111
"211249_at"	8111
"208809_s_at"	81688
"213875_x_at"	81688
"203207_s_at"	9650
"203208_s_at"	9650
"232314_at"	9650
"218776_s_at"	80021
"222739_at"	80021
"1554841_at"	441024
"238762_at"	441024
"242370_at"	441024
"1562644_at"	441024
"233083_at"	441024
"239562_at"	441024
"220346_at"	441024
"204793_at"	9737
"206597_at"	4901
"206596_s_at"	4901
"1559785_at"	122664
"231140_at"	122664
"228027_at"	114928
"228027_at"	100528062
"203962_s_at"	10529
"216882_s_at"	10529
"207279_s_at"	10529
"203961_at"	10529
"241782_at"	10529
"217585_at"	10529
"234700_s_at"	84659
"234699_at"	84659
"207200_at"	5009
"240703_s_at"	8925
"218306_s_at"	8925
"202847_at"	5106
"227228_s_at"	440193
"243869_at"	440193
"231288_at"	440193
"215343_at"	440193
"58780_s_at"	55701
"227855_at"	55701
"220326_s_at"	55701
"228511_s_at"	55701
"241627_x_at"	55701
"239020_at"	84750
"235472_at"	84750
"223976_at"	84750
"213005_s_at"	23189
"237162_at"	23189
"1552985_at"	169026
"239983_at"	169026
"205376_at"	8821
"235046_at"	8821
"223878_at"	8821
"228911_at"	11173
"220705_s_at"	11173
"220706_at"	11173
"228911_at"	100291699
"220705_s_at"	100291699
"220706_at"	100291699
"207250_at"	4990
"228347_at"	6495
"205817_at"	6495
"215935_at"	647060
"201386_s_at"	1665
"201385_at"	1665
"202242_at"	7102
"204537_s_at"	2564
"204537_s_at"	407009
"204537_s_at"	574412
"213709_at"	80823
"231797_at"	51804
"229796_at"	51804
"215935_at"	642265
"218776_s_at"	23582
"223084_s_at"	23582
"1555925_at"	NA
"215782_at"	282808
"218332_at"	55859
"207439_s_at"	7355
"207440_at"	7355
"209326_at"	7355
"215935_at"	727830
"219124_at"	80185
"203565_s_at"	4331
"237593_at"	4331
"201886_at"	80344
"216389_s_at"	80344
"231950_at"	26149
"211686_s_at"	84549
"204269_at"	11040
"227787_s_at"	90390
"227786_at"	90390
"233933_s_at"	55593
"224745_x_at"	55593
"1555426_a_at"	55593
"1555310_a_at"	56924
"219461_at"	56924
"219897_at"	79845
"219144_at"	78986
"231325_at"	137970
"231325_at"	NA
"237273_at"	157855
"206842_at"	3750
"207911_s_at"	9333
"225451_at"	56850
"222760_at"	80139
"1561386_at"	NA
"220110_s_at"	56000
"238615_at"	11160
"221542_s_at"	11160
"237288_at"	116179
"204012_s_at"	9836
"238424_at"	161823
"236018_at"	161823
"241454_at"	161823
"239711_at"	161823
"229567_at"	NA
"229567_at"	161247
"200814_at"	5720
"226562_at"	146050
"1558028_x_at"	647979
"224597_at"	647979
"209384_at"	11212
"214545_s_at"	11212
"209385_s_at"	11212
"211337_s_at"	27229
"206649_s_at"	7030
"1565347_s_at"	7030
"212457_at"	7030
"219203_at"	51016
"1558630_at"	NA
"232996_at"	90060
"239403_at"	90060
"218251_at"	58526
"201762_s_at"	5721
"203050_at"	7158
"1569098_s_at"	7158
"1569097_at"	7158
"232455_x_at"	65056
"224648_at"	65056
"223705_s_at"	65056
"65718_at"	25960
"221814_at"	25960
"203456_at"	11230
"223358_s_at"	5150
"224046_s_at"	5150
"1552343_s_at"	5150
"222199_s_at"	55909
"1557582_at"	55909
"209216_at"	11152
"209217_s_at"	11152
"220788_s_at"	55072
"218954_s_at"	55290
"218955_at"	55290
"219681_s_at"	80223
"231830_x_at"	80223
"225177_at"	80223
"205236_x_at"	6649
"203151_at"	4130
"215384_s_at"	4130
"1553878_at"	137362
"1553879_a_at"	137362
"206812_at"	155
"217303_s_at"	155
"224561_s_at"	10933
"221381_s_at"	10933
"217982_s_at"	10933
"220493_at"	1761
"205349_at"	2769
"226141_at"	91050
"226139_at"	91050
"240095_at"	91050
"1553840_a_at"	91050
"1553839_at"	91050
"218350_s_at"	51053
"221952_x_at"	57570
"227653_at"	57570
"231800_s_at"	58524
"204676_at"	25880
"223566_s_at"	54880
"219433_at"	54880
"223916_s_at"	54880
"223915_at"	54880
"223704_s_at"	10655
"223986_x_at"	10655
"220368_s_at"	55671
"223160_s_at"	55671
"220369_at"	55671
"203201_at"	5373
"219461_at"	NA
"1555310_a_at"	NA
"230183_at"	2131
"214985_at"	2131
"201995_at"	2131
"1555255_a_at"	9677
"204578_at"	9677
"214830_at"	145389
"206437_at"	8698
"215935_at"	642629
"219314_s_at"	51222
"222864_s_at"	51222
"210295_at"	4109
"239503_at"	399726
"1555923_a_at"	399726
"1555922_at"	399726
"215935_at"	727905
"1562661_at"	NA
"239470_at"	644809
"1559265_at"	387640
"1559266_s_at"	387640
"222206_s_at"	56926
"205767_at"	2069
"1569583_at"	2069
"225857_s_at"	NA
"65588_at"	NA
"206324_s_at"	23604
"215184_at"	23604
"221539_at"	1978
"216503_s_at"	8028
"230122_at"	8028
"225992_at"	8028
"1563321_s_at"	8028
"205408_at"	8028
"216506_x_at"	8028
"209517_s_at"	9070
"204046_at"	5330
"210388_at"	5330
"209829_at"	9750
"206707_x_at"	9750
"207210_at"	2556
"220788_s_at"	10379
"203882_at"	10379
"224012_at"	441430
"1570255_s_at"	441430
"206544_x_at"	6595
"212257_s_at"	6595
"206542_s_at"	6595
"205239_at"	374
"205239_at"	727738
"1568249_at"	26776
"1565859_at"	26777
"1562637_at"	401474
"221887_s_at"	25861
"47553_at"	25861
"215440_s_at"	56271
"238123_at"	55879
"220886_at"	55879
"1554258_a_at"	85479
"232798_at"	85479
"226149_at"	128439
"226149_at"	677821
"241412_at"	685
"207326_at"	685
"1562396_at"	NA
"224779_s_at"	84191
"201939_at"	10769
"220293_at"	79820
"1570470_at"	79820
"219699_at"	55203
"224819_at"	90843
"204933_s_at"	4982
"204932_at"	4982
"204687_at"	25849
"225809_at"	25849
"232721_at"	84675
"236175_at"	84675
"224910_at"	23589
"218384_at"	23589
"229804_x_at"	101060578
"220175_s_at"	101060578
"214531_s_at"	6642
"201716_at"	6642
"213364_s_at"	6642
"212626_x_at"	3183
"200751_s_at"	3183
"200014_s_at"	3183
"214737_x_at"	3183
"227110_at"	3183
"1568941_a_at"	3183
"201681_s_at"	9231
"210469_at"	9231
"235300_x_at"	25898
"212749_s_at"	25898
"212743_at"	25898
"214281_s_at"	25898
"224367_at"	84707
"209942_x_at"	4105
"214612_x_at"	4105
"231744_at"	60680
"230497_at"	60680
"232416_at"	60680
"207420_at"	10584
"1562939_at"	55604
"219573_at"	55604
"235516_at"	51091
"231730_at"	51091
"227982_at"	51091
"1553167_a_at"	51091
"214603_at"	4101
"1553830_s_at"	4101
"214603_at"	266740
"1553830_s_at"	266740
"204501_at"	4856
"214321_at"	4856
"227705_at"	56849
"206115_at"	1960
"230124_at"	5583
"218764_at"	5583
"206099_at"	5583
"208737_at"	9550
"238765_at"	9550
"205630_at"	1392
"205629_s_at"	1392
"217975_at"	51186
"209567_at"	23212
"209567_at"	137872
"227113_at"	137872
"217963_s_at"	27018
"201444_s_at"	10159
"201443_s_at"	10159
"1559479_at"	55300
"222631_at"	55300
"1559479_at"	285540
"222631_at"	285540
"210839_s_at"	5168
"209392_at"	5168
"209822_s_at"	7436
"215782_at"	142684
"217589_at"	142684
"202371_at"	79921
"227848_at"	157310
"220473_s_at"	29063
"219917_at"	29063
"1569481_s_at"	79856
"235460_at"	79856
"230509_at"	79856
"213285_at"	161291
"230471_at"	161291
"206099_at"	NA
"200968_s_at"	5479
"200967_at"	5479
"226917_s_at"	29945
"232524_x_at"	29945
"234970_at"	123036
"1553132_a_at"	123036
"201498_at"	7874
"201499_s_at"	7874
"222032_s_at"	7874
"230761_at"	7874
"200989_at"	3091
"1554586_a_at"	23221
"209441_at"	23221
"210467_x_at"	4111
"210467_x_at"	101060230
"227279_at"	85012
"231920_s_at"	53944
"221673_s_at"	53944
"226888_at"	53944
"220640_at"	53944
"204045_at"	9338
"201994_at"	9643
"243683_at"	9643
"243857_at"	9643
"222621_at"	64215
"222620_s_at"	64215
"218409_s_at"	64215
"221673_s_at"	NA
"211713_x_at"	NA
"202503_s_at"	NA
"217522_at"	169522
"228695_at"	254778
"228701_at"	254778
"229430_at"	254778
"1562829_at"	339568
"203712_at"	9933
"242580_at"	9933
"211713_x_at"	9768
"202503_s_at"	9768
"204124_at"	10568
"205443_at"	6617
"237883_at"	NA
"203732_at"	9325
"1554797_at"	83851
"227272_at"	388115
"231268_at"	4603
"213906_at"	4603
"1555304_a_at"	27133
"1555074_a_at"	27133
"242502_at"	27133
"202295_s_at"	1512
"241375_at"	84640
"223289_s_at"	84640
"223288_at"	84640
"212311_at"	23231
"212314_at"	23231
"235353_at"	23231
"232849_at"	100128988
"231569_at"	203562
"230532_at"	159013
"202612_s_at"	159013
"210198_s_at"	5354
"221865_at"	203197
"1558354_s_at"	NA
"212618_at"	23060
"212617_at"	23060
"212620_at"	23060
"203088_at"	10516
"230403_at"	5991
"243868_at"	5991
"238810_at"	5991
"207234_at"	5991
"1552386_at"	202309
"1555233_at"	57381
"1555234_a_at"	57381
"238905_at"	57381
"243481_at"	57381
"235131_at"	57381
"238906_s_at"	57381
"235489_at"	57381
"216354_at"	NA
"1556228_a_at"	80124
"1556227_at"	80124
"234988_at"	80124
"219810_at"	80124
"201364_s_at"	4947
"201365_at"	4947
"243264_s_at"	23678
"220038_at"	23678
"243264_s_at"	100533105
"220038_at"	100533105
"203338_at"	5529
"227630_at"	5529
"229322_at"	5529
"228070_at"	5529
"224012_at"	441425
"1570255_s_at"	441425
"224012_at"	101059935
"1570255_s_at"	101059935
"243264_s_at"	56260
"220216_at"	56260
"227627_at"	23678
"227627_at"	100533105
"210405_x_at"	8795
"209295_at"	8795
"209294_x_at"	8795
"228802_at"	348093
"227813_at"	152815
"235653_s_at"	152815
"229435_at"	169792
"230258_at"	169792
"206929_s_at"	4782
"226377_at"	4782
"226895_at"	4782
"213298_at"	4782
"228252_at"	80119
"1555591_at"	80119
"209942_x_at"	4102
"214612_x_at"	4102
"222918_at"	51209
"214051_at"	11013
"233963_at"	11013
"1570039_at"	11013
"214051_at"	286527
"233963_at"	286527
"1570039_at"	286527
"214051_at"	101060235
"233963_at"	101060235
"1570039_at"	101060235
"225014_at"	389203
"209194_at"	1069
"215935_at"	389730
"215093_at"	50814
"209279_s_at"	50814
"211974_x_at"	3516
"229540_at"	3516
"207785_s_at"	3516
"238650_x_at"	112840
"244038_at"	112840
"235025_at"	112840
"234899_at"	286436
"221268_s_at"	81537
"223391_at"	81537
"1555925_at"	79937
"223796_at"	728577
"1555925_at"	728577
"244065_at"	728577
"220436_at"	728577
"233202_at"	728577
"1569677_a_at"	157777
"1552359_at"	157777
"242328_at"	115827
"244170_at"	115827
"229300_at"	115827
"202611_s_at"	9282
"202612_s_at"	9282
"202610_s_at"	9282
"215167_at"	9282
"1561578_s_at"	401612
"1561660_at"	401612
"221085_at"	9966
"229242_at"	9966
"1554721_a_at"	6873
"209523_at"	6873
"225998_at"	2549
"207112_s_at"	2549
